record_id,operation,num_input_table,num_key,key_name,name_left_table,name_right_table,rowNum_left_table,rowNum_right_table,rowNum_output_table,colNum_left_table,colNum_right_table,colNum_output_table,cpu_exe_time(ms),fpga_exe_time(ms),label(0_CPU/1_FPGA),
1149,inner join,2,1,partkey,partsupp,part,1563,6250,6250,3,3,4,0.349,1.245,0,
1150,inner join,2,1,partkey,partsupp,part,1563,3125,3125,3,3,4,0.268,0.985,0,
1151,inner join,2,1,partkey,partsupp,part,1563,1563,1563,3,3,4,0.202,0.825,0,
1152,inner join,2,1,partkey,partsupp,part,782,800000,3128,3,3,4,13.361,44.627,0,
1153,inner join,2,1,partkey,partsupp,part,782,400000,3128,3,3,4,6.865,22.761,0,
1154,inner join,2,1,partkey,partsupp,part,782,200000,3128,3,3,4,3.509,11.859,0,
1155,inner join,2,1,partkey,partsupp,part,782,100000,3128,3,3,4,1.837,6.402,0,
1156,inner join,2,1,partkey,partsupp,part,782,50000,3128,3,3,4,0.97,3.703,0,
1157,inner join,2,1,partkey,partsupp,part,782,25000,3128,3,3,4,0.554,2.263,0,
1158,inner join,2,1,partkey,partsupp,part,782,12500,3128,3,3,4,0.341,1.535,0,
1159,inner join,2,1,partkey,partsupp,part,782,6250,3128,3,3,4,0.229,1.135,0,
1160,inner join,2,1,partkey,partsupp,part,782,3125,3125,3,3,4,0.182,0.942,0,
1161,inner join,2,1,partkey,partsupp,part,782,1563,1563,3,3,4,0.123,0.2,0,
1162,inner join,2,1,partkey,partsupp,part,391,800000,1564,3,3,4,13.412,45.244,0,
1163,inner join,2,1,partkey,partsupp,part,391,400000,1564,3,3,4,6.665,23.08,0,
1164,inner join,2,1,partkey,partsupp,part,391,200000,1564,3,3,4,3.463,12.247,0,
1165,inner join,2,1,partkey,partsupp,part,391,100000,1564,3,3,4,1.76,6.626,0,
1166,inner join,2,1,partkey,partsupp,part,391,50000,1564,3,3,4,0.921,3.934,0,
1167,inner join,2,1,partkey,partsupp,part,391,25000,1564,3,3,4,0.501,2.491,0,
1168,inner join,2,1,partkey,partsupp,part,391,12500,1564,3,3,4,0.282,1.682,0,
1169,inner join,2,1,partkey,partsupp,part,391,6250,1564,3,3,4,0.172,1.138,0,
1170,inner join,2,1,partkey,partsupp,part,391,3125,1564,3,3,4,0.131,1.096,0,
1171,inner join,2,1,partkey,partsupp,part,391,1563,1563,3,3,4,0.096,0.87,0,
1172,inner join,2,1,partkey,part,lineitem,200000,6000000,6000000,3,3,4,1030.87,436.349,1,
1173,inner join,2,1,partkey,part,lineitem,200000,1500000,1500000,3,3,4,270.929,100.777,1,
1174,inner join,2,1,partkey,part,lineitem,200000,375000,375000,3,3,4,84.097,25.688,1,
1175,inner join,2,1,partkey,part,lineitem,200000,93750,93750,3,3,4,40.185,7.517,1,
1176,inner join,2,1,partkey,part,lineitem,200000,23438,23438,3,3,4,13.042,3.458,1,
1177,inner join,2,1,partkey,part,lineitem,200000,5860,5860,3,3,4,8.289,2.404,1,
1178,inner join,2,1,partkey,part,lineitem,200000,1465,1465,3,3,4,5.534,2.139,1,
1179,inner join,2,1,partkey,part,lineitem,50000,6000000,1499521,3,3,4,345.409,375.13,0,
1180,inner join,2,1,partkey,part,lineitem,50000,1500000,374937,3,3,4,94.453,85.309,1,
1181,inner join,2,1,partkey,part,lineitem,50000,375000,93529,3,3,4,26.4,21.793,1,
1182,inner join,2,1,partkey,part,lineitem,50000,93750,23397,3,3,4,10.861,6.026,1,
1183,inner join,2,1,partkey,part,lineitem,50000,23438,5755,3,3,4,5.449,2.321,1,
1184,inner join,2,1,partkey,part,lineitem,50000,5860,1372,3,3,4,2.529,1.274,1,
1185,inner join,2,1,partkey,part,lineitem,50000,1465,345,3,3,4,1.61,1.198,1,
1186,inner join,2,1,partkey,part,lineitem,12500,6000000,374780,3,3,4,163.252,362.884,0,
1187,inner join,2,1,partkey,part,lineitem,12500,1500000,93514,3,3,4,41.655,81.759,0,
1188,inner join,2,1,partkey,part,lineitem,12500,375000,23410,3,3,4,11.214,20.906,0,
1189,inner join,2,1,partkey,part,lineitem,12500,93750,5807,3,3,4,3.622,5.759,0,
1190,inner join,2,1,partkey,part,lineitem,12500,23438,1425,3,3,4,1.728,1.948,0,
1191,inner join,2,1,partkey,part,lineitem,12500,5860,349,3,3,4,1.032,1.099,0,
1192,inner join,2,1,partkey,part,lineitem,12500,1465,94,3,3,4,0.539,0.714,0,
1193,inner join,2,1,partkey,part,lineitem,3125,6000000,93647,3,3,4,136.005,364.687,0,
1194,inner join,2,1,partkey,part,lineitem,3125,1500000,23434,3,3,4,34.045,81.113,0,
1195,inner join,2,1,partkey,part,lineitem,3125,375000,5856,3,3,4,8.673,20.83,0,
1196,inner join,2,1,partkey,part,lineitem,3125,93750,1424,3,3,4,2.314,5.81,0,
1197,inner join,2,1,partkey,part,lineitem,3125,23438,357,3,3,4,0.769,2.277,0,
1198,inner join,2,1,partkey,part,lineitem,3125,5860,99,3,3,4,0.383,0.972,0,
1199,inner join,2,1,partkey,part,lineitem,3125,1465,29,3,3,4,0.26,0.86,0,
1200,inner join,2,1,partkey,part,lineitem,782,6000000,23268,3,3,4,156.323,359.195,0,
1201,inner join,2,1,partkey,part,lineitem,782,1500000,5830,3,3,4,39.332,80.458,0,
1202,inner join,2,1,partkey,part,lineitem,782,375000,1421,3,3,4,9.924,20.512,0,
1203,inner join,2,1,partkey,part,lineitem,782,93750,312,3,3,4,2.506,5.703,0,
1204,inner join,2,1,partkey,part,lineitem,782,23438,77,3,3,4,0.685,1.906,0,
1205,inner join,2,1,partkey,part,lineitem,782,5860,26,3,3,4,0.225,0.938,0,
1206,inner join,2,1,partkey,part,lineitem,782,1465,10,3,3,4,0.112,0.873,0,
1207,inner join,2,1,partkey,part,lineitem,196,6000000,5824,3,3,4,157.676,358.817,0,
1208,inner join,2,1,partkey,part,lineitem,196,1500000,1469,3,3,4,38.469,80.443,0,
1209,inner join,2,1,partkey,part,lineitem,196,375000,343,3,3,4,9.558,20.632,0,
1210,inner join,2,1,partkey,part,lineitem,196,93750,79,3,3,4,2.424,5.662,0,
1211,inner join,2,1,partkey,part,lineitem,196,23438,17,3,3,4,0.618,1.943,0,
1212,inner join,2,1,partkey,part,lineitem,196,5860,8,3,3,4,0.173,1.106,0,
1213,inner join,2,1,partkey,part,lineitem,196,1465,2,3,3,4,0.064,0.706,0,
1214,inner join,2,1,partkey,part,lineitem,49,6000000,1475,3,3,4,151.392,358.876,0,
1215,inner join,2,1,partkey,part,lineitem,49,1500000,393,3,3,4,38.512,80.276,0,
1216,inner join,2,1,partkey,part,lineitem,49,375000,84,3,3,4,9.76,20.549,0,
1217,inner join,2,1,partkey,part,lineitem,49,93750,19,3,3,4,2.412,5.597,0,
1218,inner join,2,1,partkey,part,lineitem,49,23438,5,3,3,4,0.659,2.032,0,
1219,inner join,2,1,partkey,part,lineitem,49,5860,0,3,3,4,0.163,0.928,0,
1220,inner join,2,1,partkey,part,lineitem,49,1465,0,3,3,4,0.046,1.443,0,
1221,inner join,2,1,suppkey,partsupp,supplier,800000,10000,800000,3,3,4,35.03,13.597,1,
1222,inner join,2,1,suppkey,partsupp,supplier,800000,2500,200000,3,3,4,17.701,10.43,1,
1223,inner join,2,1,suppkey,partsupp,supplier,800000,625,50000,3,3,4,16.143,10.117,1,
1224,inner join,2,1,suppkey,partsupp,supplier,800000,157,12560,3,3,4,16.341,10.019,1,
1225,inner join,2,1,suppkey,partsupp,supplier,800000,40,3200,3,3,4,13.352,9.714,1,
1226,inner join,2,1,suppkey,partsupp,supplier,200000,10000,200000,3,3,4,7.711,3.134,1,
1227,inner join,2,1,suppkey,partsupp,supplier,200000,2500,50000,3,3,4,4.468,2.631,1,
1228,inner join,2,1,suppkey,partsupp,supplier,200000,625,12500,3,3,4,4.045,2.563,1,
1229,inner join,2,1,suppkey,partsupp,supplier,200000,157,3140,3,3,4,4.005,2.598,1,
1230,inner join,2,1,suppkey,partsupp,supplier,200000,40,800,3,3,4,3.328,2.428,1,
1231,inner join,2,1,suppkey,partsupp,supplier,50000,10000,50000,3,3,4,2.861,1.287,1,
1232,inner join,2,1,suppkey,partsupp,supplier,50000,2500,12503,3,3,4,1.251,1.113,1,
1233,inner join,2,1,suppkey,partsupp,supplier,50000,625,3128,3,3,4,1.047,1.165,0,
1234,inner join,2,1,suppkey,partsupp,supplier,50000,157,788,3,3,4,1.027,1.153,0,
1235,inner join,2,1,suppkey,partsupp,supplier,50000,40,203,3,3,4,1.041,1.159,0,
1236,inner join,2,1,suppkey,partsupp,supplier,12500,10000,12500,3,3,4,2.228,0.922,1,
1237,inner join,2,1,suppkey,partsupp,supplier,12500,2500,3125,3,3,4,0.68,0.972,0,
1238,inner join,2,1,suppkey,partsupp,supplier,12500,625,1249,3,3,4,0.467,0.739,0,
1239,inner join,2,1,suppkey,partsupp,supplier,12500,157,313,3,3,4,0.399,0.908,0,
1240,inner join,2,1,suppkey,partsupp,supplier,12500,40,79,3,3,4,0.301,0.721,0,
1241,inner join,2,1,suppkey,partsupp,supplier,3125,10000,3125,3,3,4,0.765,0.802,0,
1242,inner join,2,1,suppkey,partsupp,supplier,3125,2500,782,3,3,4,0.415,0.753,0,
1243,inner join,2,1,suppkey,partsupp,supplier,3125,625,624,3,3,4,0.179,0.773,0,
1244,inner join,2,1,suppkey,partsupp,supplier,3125,157,156,3,3,4,0.124,0.84,0,
1245,inner join,2,1,suppkey,partsupp,supplier,3125,40,39,3,3,4,0.091,0.884,0,
